NU_INSCRICAO;NU_ANO;TP_FAIXA_ETARIA;TP_SEXO;TP_ESTADO_CIVIL;TP_COR_RACA;TP_NACIONALIDADE;TP_ST_CONCLUSAO;TP_ANO_CONCLUIU;TP_ESCOLA;TP_ENSINO;IN_TREINEIRO;CO_MUNICIPIO_ESC;NO_MUNICIPIO_ESC;CO_UF_ESC;SG_UF_ESC;TP_DEPENDENCIA_ADM_ESC;TP_LOCALIZACAO_ESC;TP_SIT_FUNC_ESC;CO_MUNICIPIO_PROVA;NO_MUNICIPIO_PROVA;CO_UF_PROVA;SG_UF_PROVA;TP_PRESENCA_CN;TP_PRESENCA_CH;TP_PRESENCA_LC;TP_PRESENCA_MT;CO_PROVA_CN;CO_PROVA_CH;CO_PROVA_LC;CO_PROVA_MT;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;TX_RESPOSTAS_CN;TX_RESPOSTAS_CH;TX_RESPOSTAS_LC;TX_RESPOSTAS_MT;TP_LINGUA;TX_GABARITO_CN;TX_GABARITO_CH;TX_GABARITO_LC;TX_GABARITO_MT;TP_STATUS_REDACAO;NU_NOTA_COMP1;NU_NOTA_COMP2;NU_NOTA_COMP3;NU_NOTA_COMP4;NU_NOTA_COMP5;NU_NOTA_REDACAO;Q001;Q002;Q003;Q004;Q005;Q006;Q007;Q008;Q009;Q010;Q011;Q012;Q013;Q014;Q015;Q016;Q017;Q018;Q019;Q020;Q021;Q022;Q023;Q024;Q025
210054429758;2021;3;M;1;1;1;2;0;2;1;0;3170206;Uberlândia;31;MG;2;1;1;3170206;Uberlândia;31;MG;1;1;1;1;910;879;889;900;552;501.3;540.1;404.2;ABDCCDACCADACEACACBCACADACDCEBDBECBBBDDEEECBC;BDCCAABDCCEAABECECAABECBCABBCDACEADCBDADCEBDA;99999DECAABDADEBDCECBDABCABEEBADCCEAEDBBDABDCCECBE;CBECCECEDBBADADCEAABEBAACBDBCBEBAACABDCCBDDDA;1;ADCDCDBBBECDCCDCBCBDABCAADCBEBABEEBBBCABEDEDE;BADCBADBCEDDEBBADBCABEECCAEABEBAAECBBABAAEEBB;CAABBCAEAABDCDEADCEDBEDDDABBBBDEBCEADABDBACACDCDDC;DDCABDCCAEDCEBBDBDAEEBADCAECDBCCCCDDCEEBABXEE;1;140;120;120;120;160;660;E;E;D;B;4;C;A;B;C;B;A;B;B;B;A;B;A;A;B;A;B;D;A;A;B
210053003015;2021;2;F;1;1;1;2;0;2;1;0;5105150;Juína;51;MT;1;2;1;5105150;Juína;51;MT;1;1;1;1;912;882;891;901;573.6;609.4;549.3;650.1;DABAEBDBDCEADADBEDBCCEACDCBEDADCEDAECBCABDCEB;CBEAAAEBCAABCABCEEBBAAEBBBDBCEADEADBAEBBCAEBD;ECBDA99999DCCADCBDABECEABEDADDDDDDDBBACDEBDDABBCDE;DDCAEDBCDDCDBDECCBCCDAADCCCDBBDBBCDBCDBAEACBD;0;DABCEDEBEEBBCABEDDCBCBECDADCDAACBDCCCDBBBEBAB;EBAAEADBCACBBABEECBAAEEBBBADCBADBCEDDEBBCAEAB;ACABBACAEADCEADABDACDCEABDDADBEDDDEBBACCDDDCCEBBBB;DCCAEBABDDCABEECCBCCEXADDCEECDEBADCABBDBDEDCE;1;160;180;180;200;180;900;G;G;D;D;4;M;A;B;D;B;B;B;B;B;A;B;A;B;B;A;A;E;B;E;B
210052281290;2021;2;F;1;3;1;2;0;3;1;0;2800308;Aracaju;28;SE;4;1;1;2800308;Aracaju;28;SE;1;1;1;1;910;879;889;900;509.8;529.8;514.7;551.6;ACCACDAECACEBCBBCCEDAECBDDADBACEACEDECADEBBBB;BDACDADBABEACDBCCADABCEBECBADDBEDECABBAAAEEBB;CADCA99999BAEDEABBBDCBBBAABBEADCDACADCBCBEDADDBCCD;ADCBACACADCBBEBACBDDBDCBCAECBEBDCCECADEDBCADA;0;ADCDCDBBBECDCCDCBCBDABCAADCBEBABEEBBBCABEDEDE;BADCBADBCEDDEBBADBCABEECCAEABEBAAECBBABAAEEBB;CAABBCAEAABDCDEADCEDBEDDDABBBBDEBCEADABDBACACDCDDC;DDCABDCCAEDCEBBDBDAEEBADCAECDBCCCCDDCEEBABXEE;1;140;200;160;140;140;780;B;E;C;B;3;B;A;B;C;A;A;B;A;A;A;B;A;A;B;B;A;C;A;A;B
210053333442;2021;3;F;1;2;2;2;0;2;1;0;2923001;Nova Viçosa;29;BA;2;1;1;2923001;Nova Viçosa;29;BA;0;1;1;0;;881;892;;;384.9;460.9;;;ABCAACCEBCEDCEEACBEBCDCABBEDBAADCEBCCBDCBBCEB;ADABE99999AABDABECDBBABBAABADBCCBEAD*CEABDDCEDAACB;;0;;BEECCAEABADBCAEBAAEEDDEBBBADBCBAAEEBBBADCCBBA;ABBACAAECACDBDDADEBDDCBDCEDBEDDBBBBDCEEAADABACACDC;;4;0;0;0;0;0;0;H;B;C;A;3;C;A;B;D;B;A;B;A;B;B;B;A;A;B;A;A;D;A;B;B
210052924881;2021;11;F;3;1;1;1;8;1;;0;;;;;;;;3304557;Rio de Janeiro;33;RJ;1;1;1;1;1013;1002;1006;1009;387.2;466.9;377.7;514.9;BCAAEEBCEECCAEADABACBEBCEDAEBDBBAADCECBBBEACD;DDEAEDECAAEBDEBACEADCADDBBDECACDAEEABDABEACCC;EADCC99999DCAEDCBECABADACBADECABDECADBEAEBADABBEEA;ADCDEDBCCADBCEAACEEABDAABDCEABBCEDCEDBABCBCAD;0;DABCEDEBEEBBCABEDDCBCBECDADCDAACBDCCCDBBBEBAB;EBAAEADBCACBBABEECBAAEEBBBADCBADBCEDDEBBCAEAB;ACABBACAEADCEADABDACDCEABDDADBEDDDEBBACCDDDCCEBBBB;DCCAEBABDDCABEECCBCCEXADDCEECDEBADCABBDBDEDCE;1;120;120;120;80;120;560;E;F;B;B;3;B;A;B;C;B;A;B;A;B;A;A;A;A;C;A;A;C;B;A;B
210051548523;2021;2;F;1;2;1;2;0;2;1;0;;;;;;;;2926608;Ribeira do Pombal;29;BA;1;1;1;1;909;881;892;899;514;538;521.9;433.8;EECDBDBDADBBCCEDCDEABECDEEBDEECCDAABCCDDECCED;AEECCACADACDBADAEBABAEEDDDADBBCDAAADAAEDCCBCB;EAAAA99999CDBBCABECBDDABDBEBCDDBBEAECDEABECBBECEDC;EDBEEBCECCABEDDECECECBCEECDCABDDDABBCCCCBEDBA;0;EDECABEDABCBEBACCDCBBEEBBCBDAAECDCBDCDBBBADCD;BEECCAEABADBCAEBAAEEDDEBBBADBCBAAEEBBBADCCBBA;ABBACAAECACDBDDADEBDDCBDCEDBEDDBBBBDCEEAADABACACDC;EEXEBABDDCECCBCCECDCAEBADEABBDBDEDCEDCCADDCAB;1;120;120;100;100;80;520;B;D;A;A;5;B;A;C;D;B;A;B;A;A;A;A;A;B;B;A;A;D;A;A;B
210052297283;2021;2;F;1;3;1;2;0;2;1;0;;;;;;;;4106902;Curitiba;41;PR;1;1;1;1;909;881;892;899;404.7;472;384.7;479.3;EEBAEACACCDDBECCABABAEDDBACAEBCEACADBEACBBAAC;BAABCDDACAAAEBACABACBECDEAADAEACADBCBDDBAADBA;CACDD99999BDACAECBDCDECAACABDABCADEDBACADBEBAADBCA;ABDEDAEEBDBAEEDCABDCEECDDAACCAECDABDADEAADEAC;0;EDECABEDABCBEBACCDCBBEEBBCBDAAECDCBDCDBBBADCD;BEECCAEABADBCAEBAAEEDDEBBBADBCBAAEEBBBADCCBBA;ABBACAAECACDBDDADEBDDCBDCEDBEDDBBBBDCEEAADABACACDC;EEXEBABDDCECCBCCECDCAEBADEABBDBDEDCEDCCADDCAB;6;0;0;0;0;0;0;E;B;C;B;5;E;A;B;D;B;A;B;B;B;B;B;A;B;B;A;B;E;A;C;B
210054160871;2021;3;F;1;3;1;2;0;2;1;0;2304400;Fortaleza;23;CE;2;1;1;2304400;Fortaleza;23;CE;1;1;1;1;910;879;889;900;459.1;394.9;369.5;532.3;EAABDCBABDABECBCDCBDDBDECDCBBCABDEAADAADBACAB;EDEACEDBADBBEAADBAEBCDDADBBCEBEDDDCCEAABADEDD;99999CEABBABEDBDDCCBABEADEBDBABDDBDDBCDBBEDCABECBA;BDAAADCACECCDEEACACBADEDCBCBDAAACDCCCADCAAAEA;1;ADCDCDBBBECDCCDCBCBDABCAADCBEBABEEBBBCABEDEDE;BADCBADBCEDDEBBADBCABEECCAEABEBAAECBBABAAEEBB;CAABBCAEAABDCDEADCEDBEDDDABBBBDEBCEADABDBACACDCDDC;DDCABDCCAEDCEBBDBDAEEBADCAECDBCCCCDDCEEBABXEE;1;80;60;40;80;0;260;E;D;B;B;4;C;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;C;A;A;B
210053464045;2021;4;F;1;3;1;2;0;2;1;0;;;;;;;;3304557;Rio de Janeiro;33;RJ;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;H;D;F;B;3;C;A;B;B;A;A;B;A;B;A;B;A;A;B;A;A;B;A;A;B
210051855869;2021;10;F;1;1;1;1;8;1;;0;;;;;;;;4101002;Ampére;41;PR;1;1;1;1;912;882;891;901;737.6;667.8;663.8;782.1;DABCEBEBEEBBCABECDCBCDECDADCDAADBDDBCABBBEBEB;EEAAEAEBCACBBABEECBBAAADBBADEDADBCEDBEBCCAECB;99999ACAEADCBABABDACDCEBBDDAEBEDDBABBAAADDDCCDBBCE;DACAEBABBDCABDCCCBCAEDAADCEDCDEAAECABBABDCDCB;1;DABCEDEBEEBBCABEDDCBCBECDADCDAACBDCCCDBBBEBAB;EBAAEADBCACBBABEECBAAEEBBBADCBADBCEDDEBBCAEAB;ACABBACAEADCEADABDACDCEABDDADBEDDDEBBACCDDDCCEBBBB;DCCAEBABDDCABEECCBCCEXADDCEECDEBADCABBDBDEDCE;1;160;180;180;200;200;920;E;D;F;F;4;C;A;B;D;B;A;B;B;A;A;B;A;A;B;A;A;D;A;B;B
210052783617;2021;2;F;1;3;1;2;0;2;1;0;5221403;Trindade;52;GO;1;1;1;5221403;Trindade;52;GO;1;1;1;1;910;879;889;900;549.2;573.2;604.8;665;CAEACEDACBCDBBDBCCBAABDEDBEBABACECCADDDBECEBE;EDCEEADBCBEEEBAEBCEAACEBCCEEEEDAAACABABBAEAEB;CAABE99999DDEDEABCEDBCDDDADBEEDCDCDADCBDDACAEDACAE;DCCBBBDCACBCEBACACAAEADDEEBDCBCABCDCDAEBACEDB;0;ADCDCDBBBECDCCDCBCBDABCAADCBEBABEEBBBCABEDEDE;BADCBADBCEDDEBBADBCABEECCAEABEBAAECBBABAAEEBB;CAABBCAEAABDCDEADCEDBEDDDABBBBDEBCEADABDBACACDCDDC;DDCABDCCAEDCEBBDBDAEEBADCAECDBCCCCDDCEEBABXEE;1;180;200;180;180;180;920;G;G;E;D;4;K;A;C;D;B;A;B;B;B;A;B;A;A;C;A;A;D;A;B;B
210051685464;2021;4;F;1;3;1;1;2;1;;0;;;;;;;;3139409;Manhuaçu;31;MG;1;1;1;1;911;880;890;902;471.1;517.6;477.8;429.1;CDECEACEEBBAEEDACEABBEDACBDEBCDDCDABBEECDACBA;DBAACAEACBAEEABEABEECDACAEABBCDEDEDCCADDCBDBC;99999CAADEDDEADBDACCBBBEDBADCADADEBBADBABDCBCAAEBB;AAABBDACBAEAEADCBEADEACDDBEDCBBCEDBDCBEEBDBDC;1;CDBBBCABEDEDEAAEBACCCBDABCDCBCBDECDADCDBBEEBB;BBBAAEECBBABEECEBAAEADBCACAEABEDDEBBBADBCBADC;ABBCAEAACADDCACDCADABBBBDEBBACEADCEBDDACEEDDDBCDBD;ECCCABBDBDDDCEDDCABXEEEBABEDCEDCCAEBADBCCECDA;1;120;140;120;120;140;640;C;E;B;B;7;D;A;B;D;A;A;B;B;A;A;A;A;A;B;A;A;D;A;B;B
210051607474;2021;3;M;1;1;1;1;1;1;;0;;;;;;;;1508209;Vigia;15;PA;1;1;1;1;912;882;891;901;515.7;379.1;444.5;445.8;BCDBBEEBECCADAABBCDCBBACDBBCADDEDEABCBBCBDBAD;CAEBBDBBACEAEBCABBDBADADBBBBDCBCDAACEDDAAECAD;ABBDB99999DCBEADBBADBCDADDCADACABDCDADBABBAADDBDCA;DABDBCEADBEEBCEBDEBADECAABDEBDBBBEACAAEABEDCD;0;DABCEDEBEEBBCABEDDCBCBECDADCDAACBDCCCDBBBEBAB;EBAAEADBCACBBABEECBAAEEBBBADCBADBCEDDEBBCAEAB;ACABBACAEADCEADABDACDCEABDDADBEDDDEBBACCDDDCCEBBBB;DCCAEBABDDCABEECCBCCEXADDCEECDEBADCABBDBDEDCE;1;140;180;120;140;200;780;E;E;C;D;4;B;A;B;C;B;B;B;B;B;A;A;A;A;B;B;B;D;A;A;A
210052043415;2021;5;M;1;1;1;1;3;1;;0;;;;;;;;3132404;Itajubá;31;MG;1;1;1;1;911;880;890;902;408.7;361.6;446;418.3;ACEBCBAEEEBBDECCCADEEEADECAEACDBCCCEBECDEEADB;BABABCEABADEACBEAEDABBAEDACBBBAABADADDCADAAEC;BACEA99999CCAEABBBADCCDEDBADBCEADDDBDCDACEEBEDEABA;DAAACCBBDEEAAEDDEDABEAAEDBCBDCAAABCBCECBADDEC;0;CDBBBCABEDEDEAAEBACCCBDABCDCBCBDECDADCDBBEEBB;BBBAAEECBBABEECEBAAEADBCACAEABEDDEBBBADBCBADC;ABBCAEAACADDCACDCADABBBBDEBBACEADCEBDDACEEDDDBCDBD;ECCCABBDBDDDCEDDCABXEEEBABEDCEDCCAEBADBCCECDA;1;100;120;100;120;40;480;B;B;C;B;3;D;A;B;D;B;A;B;A;B;A;B;A;A;B;A;A;D;A;B;B
210052374067;2021;6;F;1;2;1;1;4;1;;0;;;;;;;;3509205;Cajamar;35;SP;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;B;E;A;A;4;B;A;B;B;A;A;B;A;B;A;A;A;A;B;A;A;B;A;A;A
210054147182;2021;3;F;1;1;1;2;0;2;1;0;5220108;São Luís de Montes Belos;52;GO;2;1;1;5220108;São Luís de Montes Belos;52;GO;1;1;1;1;909;881;892;899;493.4;598.9;522.8;650;ACEBB.CDBDBCAACBCDBABECEADCAEDDDABDCCEAEBAEBC;BECCCAECBACCEACCAEAECEEBBEAABCBBAADDBBABBBABD;99999AACDCADBBCDDCCCABBBCBAABDBBCCEDEEEBACCEACDCDC;DBAEDAEDCBECCABDBCADCEABDEABEAEACECBBDDADDCBE;1;EDECABEDABCBEBACCDCBBEEBBCBDAAECDCBDCDBBBADCD;BEECCAEABADBCAEBAAEEDDEBBBADBCBAAEEBBBADCCBBA;ABBACAAECACDBDDADEBDDCBDCEDBEDDBBBBDCEEAADABACACDC;EEXEBABDDCECCBCCECDCAEBADEABBDBDEDCEDCCADDCAB;1;80;120;80;120;80;480;D;E;C;C;4;C;A;B;D;B;B;B;B;B;A;B;A;A;B;A;A;C;A;A;B
210051822646;2021;3;F;1;3;1;1;1;1;;0;;;;;;;;2803005;Itabaianinha;28;SE;1;1;1;1;912;882;891;901;603;580.6;542.6;667.9;DAEAECDBBCABBABAAD.BCBECDABEDEEABDCCDCCADCBCD;DAADEAEBEAECBDDECCBAACEDCDEECDBABCEDAEBACCAAB;99999DCACAEDEABEBBAEDABACBCAABBDDDDCBCAADBDECEDBEA;DCDDEBDCBDDADECCCBCAADADCCADADABABBABBCBBBBCA;1;DABCEDEBEEBBCABEDDCBCBECDADCDAACBDCCCDBBBEBAB;EBAAEADBCACBBABEECBAAEEBBBADCBADBCEDDEBBCAEAB;ACABBACAEADCEADABDACDCEABDDADBEDDDEBBACCDDDCCEBBBB;DCCAEBABDDCABEECCBCCEXADDCEECDEBADCABBDBDEDCE;1;160;200;200;200;200;960;C;C;A;A;5;C;A;B;D;B;B;B;A;A;A;B;A;A;B;A;A;D;A;A;B
210051174914;2021;4;F;1;3;1;1;2;1;;0;;;;;;;;3106200;Belo Horizonte;31;MG;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;E;E;B;B;3;G;A;C;C;A;A;B;B;B;A;B;A;A;B;A;B;D;A;B;B
210052325218;2021;5;M;2;3;1;2;0;2;1;0;2930501;Serrinha;29;BA;2;1;1;2902104;Araci;29;BA;1;1;1;1;909;881;892;899;412.6;348.1;465.8;414.8;ADCBECACDDDDECAEBABCBACCCDAEDBBEEDEACAAAABBAC;CBCEAAABEEECACCBBCBDACADADBECCAACDCDAECDBCACD;99999AAACACAABCBDDACBCBAABABDCABBBDDAEBDBCCECACABA;CDACBDCEBDBACDBCCDCDDDCBBBCDDDECBBABBDCCDBCBC;1;EDECABEDABCBEBACCDCBBEEBBCBDAAECDCBDCDBBBADCD;BEECCAEABADBCAEBAAEEDDEBBBADBCBAAEEBBBADCCBBA;ABBACAAECACDBDDADEBDDCBDCEDBEDDBBBBDCEEAADABACACDC;EEXEBABDDCECCBCCECDCAEBADEABBDBDEDCEDCCADDCAB;1;80;40;40;100;40;300;C;C;A;A;4;B;A;B;E;A;B;B;A;A;A;A;A;A;B;A;B;C;A;A;B
210053100373;2021;3;F;1;3;1;2;0;2;1;0;;;;;;;;2507507;João Pessoa;25;PB;1;1;1;1;911;880;890;902;476;541.7;526.9;418.8;CADDBCEBCEDEBDBEECDECBACDCBCCDDDCDBDCEDBBEEAC;DCBAACDECDEBCEBDCABCAEAEACEBACDEBABEEDADCBABC;99999AEACECEEACDBADCDCEBCADDACEAECEADECCBCDBDDDDBA;ECDBDBACEDABBEDACDEBDABCEABCDCCDCEBABEDBACBED;1;CDBBBCABEDEDEAAEBACCCBDABCDCBCBDECDADCDBBEEBB;BBBAAEECBBABEECEBAAEADBCACAEABEDDEBBBADBCBADC;ABBCAEAACADDCACDCADABBBBDEBBACEADCEBDDACEEDDDBCDBD;ECCCABBDBDDDCEDDCABXEEEBABEDCEDCCAEBADBCCECDA;1;120;200;120;180;200;820;B;E;B;B;3;B;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;B
210053026442;2021;2;F;1;1;1;2;0;2;1;0;1504422;Marituba;15;PA;3;1;1;1504422;Marituba;15;PA;1;1;1;1;910;879;889;900;427.8;501.1;516.5;491.6;DCEDCCCBDCDACCEDACBDCCDBDBEECCCEEDCADDCEBEDED;BCCECAAADBEEEBBDDAADEBCDCCEEBEABBEABAECEACDCB;99999DECEABADDEBDCDDDDADCADCEADEECCABDADDACECBCDAB;CEDDCEDEECACCDBBDACEBEEEACDCBDAECADCBAEEBCCDA;1;ADCDCDBBBECDCCDCBCBDABCAADCBEBABEEBBBCABEDEDE;BADCBADBCEDDEBBADBCABEECCAEABEBAAECBBABAAEEBB;CAABBCAEAABDCDEADCEDBEDDDABBBBDEBCEADABDBACACDCDDC;DDCABDCCAEDCEBBDBDAEEBADCAECDBCCCCDDCEEBABXEE;1;100;40;40;120;40;340;G;E;D;D;3;B;A;B;C;A;A;B;A;B;A;A;A;A;B;A;A;D;A;A;A
210052158042;2021;3;M;1;2;1;2;0;2;1;0;3304557;Rio de Janeiro;33;RJ;2;1;1;3304557;Rio de Janeiro;33;RJ;1;1;1;1;910;879;889;900;532.5;456.8;425.4;484.9;DADBCBCEDADDCBDCDBDDAEBECDBCCBABEDBBDBCCBDBCE;BADCCBDDCDBBCDACDAAABCCBCDABCAACDDDABAABBDCDD;BCDCE99999EADDEAEEDCDADBCADBEEDCCDDCEDBCACCCDEADBC;BABCCCCEBBBCBBBCDDADCBDBACDBDBECDCEACDCCBCDCA;0;ADCDCDBBBECDCCDCBCBDABCAADCBEBABEEBBBCABEDEDE;BADCBADBCEDDEBBADBCABEECCAEABEBAAECBBABAAEEBB;CAABBCAEAABDCDEADCEDBEDDDABBBBDEBCEADABDBACACDCDDC;DDCABDCCAEDCEBBDBDAEEBADCAECDBCCCCDDCEEBABXEE;1;120;140;120;140;120;640;D;D;C;B;4;B;A;B;B;B;A;B;A;A;A;B;A;A;B;A;A;C;B;B;B
210053013266;2021;3;F;0;3;1;2;0;2;1;0;2301000;Aquiraz;23;CE;2;1;1;2304400;Fortaleza;23;CE;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;B;E;C;B;4;C;A;B;C;A;B;B;A;B;A;A;A;A;B;A;A;E;A;A;B
210052095301;2021;2;F;1;2;1;2;0;2;1;0;;;;;;;;3529401;Mauá;35;SP;1;1;1;1;909;881;892;899;513.6;521.7;570.9;503;ACDCCBAAABCDCEACAACCBECDCCBBACCDACBBECBBBBCCB;BCECCCED.AEDEACCEBABDBACACABDBBBDBCBBBECCAACD;ABCAC99999CEBBCADECDCBBCCBDDDDDBDDADEDEADCCBACACDA;DEDEEDDDCCDAAEBBDBDBABACDABBAADABCCDDACEEBDAD;0;EDECABEDABCBEBACCDCBBEEBBCBDAAECDCBDCDBBBADCD;BEECCAEABADBCAEBAAEEDDEBBBADBCBAAEEBBBADCCBBA;ABBACAAECACDBDDADEBDDCBDCEDBEDDBBBBDCEEAADABACACDC;EEXEBABDDCECCBCCECDCAEBADEABBDBDEDCEDCCADDCAB;1;160;140;120;120;140;680;E;G;C;E;3;F;A;B;C;B;A;B;B;B;B;B;A;B;C;A;A;D;A;B;B
210052426105;2021;2;F;1;3;1;2;0;2;1;0;;;;;;;;5218300;Posse;52;GO;1;1;1;1;911;880;890;902;402.4;466.1;470.5;421;CCCDCBDDBCABAEDDCEBEBBDCEDACACBABBBCDEEEDDDBD;CCABAAEABBADDAEACBBCABABDCEEDDCAAEAADACDDCDAB;DABBA99999EABAADBADDECEACEAEAEABCEBBADCABDDDAACEBC;DBABDABBECECACABCBCADABEACBAACADBACABCECBDCAB;0;CDBBBCABEDEDEAAEBACCCBDABCDCBCBDECDADCDBBEEBB;BBBAAEECBBABEECEBAAEADBCACAEABEDDEBBBADBCBADC;ABBCAEAACADDCACDCADABBBBDEBBACEADCEBDDACEEDDDBCDBD;ECCCABBDBDDDCEDDCABXEEEBABEDCEDCCAEBADBCCECDA;1;120;180;120;120;160;700;E;E;C;D;4;B;A;B;C;B;A;B;B;B;A;B;A;A;B;B;A;C;A;B;B
210053691840;2021;3;F;1;1;1;2;0;2;1;0;1713205;Miracema do Tocantins;17;TO;2;1;1;1713205;Miracema do Tocantins;17;TO;1;1;1;1;909;881;892;899;511.2;611.1;580.7;569.7;BDDBBBADAABECACCBADCBECCECCDEBCDACBDCCABDABEB;BBACCAECBAEBEAECAEAEDDEBBCADBAADAAEDCBAACABAD;BABBB99999CDBDDAACDCDEBCCCABEBDBBEEDEEEAAEAAADACBB;DABECBDDCCDCABBADCDDCEACEDBABEBDBDCBCCBBBCDCD;0;EDECABEDABCBEBACCDCBBEEBBCBDAAECDCBDCDBBBADCD;BEECCAEABADBCAEBAAEEDDEBBBADBCBAAEEBBBADCCBBA;ABBACAAECACDBDDADEBDDCBDCEDBEDDBBBBDCEEAADABACACDC;EEXEBABDDCECCBCCECDCAEBADEABBDBDEDCEDCCADDCAB;1;120;120;120;120;140;620;E;F;C;B;5;D;A;B;C;B;B;B;B;B;A;A;A;A;B;A;A;D;A;B;B
210052863101;2021;5;F;1;2;1;2;0;2;;0;;;;;;;;2910800;Feira de Santana;29;BA;1;1;1;1;910;879;889;900;442.9;334.8;376.3;429.2;CBEACDECDDBDECCACBACAECCDCDECBEAEABCAEBDACABD;DECBCCACEEBEDACDBACEACBEEBACBEADBEBACDABCEBBA;AEDEA99999EBCEBDDCBACDEDCADCEBEACBDCADBDBECDACDBDA;DBBCCDDADBCBEDADBEBEABDECAEDBADEAC*EBCADBEEBC;0;ADCDCDBBBECDCCDCBCBDABCAADCBEBABEEBBBCABEDEDE;BADCBADBCEDDEBBADBCABEECCAEABEBAAECBBABAAEEBB;CAABBCAEAABDCDEADCEDBEDDDABBBBDEBCEADABDBACACDCDDC;DDCABDCCAEDCEBBDBDAEEBADCAECDBCCCCDDCEEBABXEE;1;100;120;60;100;20;400;H;D;F;F;2;A;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;B
210053325161;2021;4;F;1;3;1;2;0;2;1;0;2304400;Fortaleza;23;CE;2;1;1;2304400;Fortaleza;23;CE;1;1;1;1;911;880;890;902;487;528.8;536;425.1;CBCAACDECBAACEDDAADCABDCDBBEACADCABAEECABEAEE;ABABCAAEABDBCABAAEDEACCBACCEADAECABBCCDBABEEB;AABCA99999CABAEBDABBBCEECDEDABEADEDBDCCCCDBAADEDBD;EADACDCDBAEEADADADAAEAEABDBDACBABDCEADDABDBAB;0;CDBBBCABEDEDEAAEBACCCBDABCDCBCBDECDADCDBBEEBB;BBBAAEECBBABEECEBAAEADBCACAEABEDDEBBBADBCBADC;ABBCAEAACADDCACDCADABBBBDEBBACEADCEBDDACEEDDDBCDBD;ECCCABBDBDDDCEDDCABXEEEBABEDCEDCCAEBADBCCECDA;1;120;120;120;120;120;600;D;D;C;B;6;B;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;D;A;A;A
210052736609;2021;3;F;1;1;1;2;0;2;1;0;2910800;Feira de Santana;29;BA;2;1;1;2910800;Feira de Santana;29;BA;1;1;1;1;1012;999;1003;1008;462.2;578.2;573.9;423.7;BAAECCABBCCBBCECEBDDAEBEBAEDCACAECBCDAECBEEDB;BDBCAAABDEDBEDEABBEABBABCAAABCAAACABBBAAAADDB;99999AAAAABDCDEADEDAACADCABBDECDDCBAAABDBACADBBBCE;ABEEDADEABAEADDCCCCDAAEDDADCEDEACBBCBDAACCAEA;1;ADCDCDBBBECDCCDCBCBDABCAADCBEBABEEBBBCABEDEDE;BADCBADBCEDDEBBADBCABEECCAEABEBAAECBBABAAEEBB;CAABBCAEAABDCDEADCEDBEDDDABBBBDEBCEADABDBACACDCDDC;DDCABDCCAEDCEBBDBDAEEBADCAECDBCCCCDDCEEBABXEE;1;120;120;120;160;100;620;C;E;C;B;4;B;A;B;C;B;A;B;A;A;A;A;B;A;B;B;A;D;A;A;B
210053117848;2021;2;M;1;3;1;2;0;2;1;0;;;;;;;;2801306;Capela;28;SE;1;1;1;1;912;882;891;901;386.7;462;430.9;396.3;CDDDAEDEEECCECDEEAEDDBAEBBBACEECCDABDCADAEECD;CCCBEBEBBBCBDDCEABABACEABDACDEAABCADAEAEEEBBC;99999BEAADDCDADDDEDACDBACDCBCDDDADDCBAAABBADEBBCEA;BDEBEEEEADCBBABADEBEADEECAACBCAECBABAAEABABAB;1;DABCEDEBEEBBCABEDDCBCBECDADCDAACBDCCCDBBBEBAB;EBAAEADBCACBBABEECBAAEEBBBADCBADBCEDDEBBCAEAB;ACABBACAEADCEADABDACDCEABDDADBEDDDEBBACCDDDCCEBBBB;DCCAEBABDDCABEECCBCCEXADDCEECDEBADCABBDBDEDCE;1;100;120;120;120;120;580;B;B;F;F;6;B;A;C;D;B;A;B;B;B;A;A;A;A;B;B;A;A;B;A;B
210053319783;2021;3;M;1;3;1;2;0;2;1;0;2304400;Fortaleza;23;CE;2;1;1;2304400;Fortaleza;23;CE;1;1;1;1;912;882;891;901;628.6;697.3;599.3;744.4;DABAADEAEDCABABEEDDCCEECAABCDEBDBAEBCDEDBCACB;EEAAAEDBCAEBBABEECBAAEEDBCCACBACBCEDDABBCAEAB;ACABE99999DEDACBABACBCEBDDDADACDDBECDAADDCDCCBCBBD;DCEAEBACDDCABEACDBCBEAADDCDEBDABEDACBADEABCDE;0;DABCEDEBEEBBCABEDDCBCBECDADCDAACBDCCCDBBBEBAB;EBAAEADBCACBBABEECBAAEEBBBADCBADBCEDDEBBCAEAB;ACABBACAEADCEADABDACDCEABDDADBEDDDEBBACCDDDCCEBBBB;DCCAEBABDDCABEECCBCCEXADDCEECDEBADCABBDBDEDCE;1;120;140;140;140;100;640;E;D;C;B;3;B;A;C;B;B;A;B;B;A;A;B;A;B;B;A;A;C;A;B;B
